Not_Found_Term,Found_Term,Similarity,Count
carcinoom in situ ,in situ lobulair carcinoom,0.7939467986764266,2
hyaline membraan ziekte,hyaline membraan,0.8414451046093897,2
aktieve ontsteking,lichte chronische aktieve ontsteking,0.7332293748136692,2
atriumseptum defect,atriumseptum,0.7623972015765511,2
diffuus grootcellig b cellymfoom,diffuus grootcellig b cel lymfoom,0.7619836385158089,2
metastase melkgang carcinoom,melkgang,0.8329417117154232,2
renal cel carcinoma,renal cell carcinoma,0.7651520721827492,2
t-prolymfocyten leukemie,prolymfocyten,0.8362267624445875,2
chronische lymfatische leukemie b-celtype,chronische lymfatische leukemie,1.0000000000000002,2
tong basis,tong,1.0,2
long hilus,hilus long,1.0000000000000002,2
lipoid pneumonie,pneumonie,1.0,2
coronair,coronair trombose,0.7888570378878973,2
doorgroei van tumor,doorgroei tumor,0.9159326066219556,2
hyaliene membraan ziekte,hyaliene membraan,0.8381061724396406,2
punctie clinicus,punctie,1.0,2
progressieve multifocale leukoencephalopathie,progressieve multifocale leukencefalopathie,0.7916293899346536,2
links verschuiving,verschuiving,0.8343293483526462,2
reuma knobbel,knobbel,0.7314340528001928,2
mitraal insufficientie,insufficientie,1.0,2
brunnerse klieren,brunnerse klier,0.7871045307836599,2
eilandcel tumor,tumor,1.0,2
biliaire levercirrhose,biliaire cirrose,0.7564371822509245,2
a.carotis,arteria carotis,0.823855871932052,2
cardiale cirrhose,cardiale cirrose,0.7610479390029631,2
metastase lobulair carcinoma infiltrerend,metastase infiltrerend lobulair carcinoom,0.7933668520409694,2
acinair celcarcinoom,acinair adenocarcinoom,0.8476071139341537,2
phlegmoneuze ontsteking,ontsteking,1.0,2
sertolicell only syndroma,sertoli cell only syndroma,0.7658920952713075,2
m huntington,huntington,1.0,2
intraepitheliaal carcinoom,sereus intraepitheliaal carcinoom,0.8494206978914596,2
basaalcelcarcinoma solide type,basaalcelcarcinoom solide type,0.7929448817473681,2
contact dermatitis,dermatitis,1.0,2
a. coronaria,arteria coronaria,0.7818482168403448,2
corpus luteumcyste,geruptureerde corpus luteumcyste,0.7810171606206346,2
m hirschsprung,hirschsprung,1.0,2
seborrhoische dermatitis,dermatitis,1.0,2
yolk sac tumor,yolk sac tumor prepubertale type,0.793481404694186,2
m parkinson,parkinson,1.0,2
acute promyelocyten leukemie,acute leukemie,1.0,2
myocard fibrose,myocard,0.7666410876976012,2
lymfatische leucaemie,lymfatische hyperplasie,0.7937148552102776,2
rechter hartoor,hartoor,0.7918965942899096,2
astma bronchiale,astma,0.7304935842402077,2
metastase embryonaalcel carcinoom,metastase carcinoom,1.0,2
metastase zegelringcel carcinoom,zegelringcel,0.8228275370988051,2
alfa1 antitrypsine deficientie,alfa 1 antitrypsine deficientie,0.8042511549320105,2
hartklep insufficientie,hartklep,0.7363569688441194,2
maligne lymphoom,maligne,1.0,2
emfysema,5q minus syndroom,0.0,1
hyperplasie van lymfatisch weefsel,hyperplasie lymfatisch weefsel,0.9335738646665964,1
erythrokeratodermie,5q minus syndroom,0.0,1
refractaire anaemie met excess blasten,refractaire anemie met excess blasten,0.9182433328020956,1
esthesioneuroblastoma,5q minus syndroom,0.0,1
vruchtwater aspiratie,aspiratie van vruchtwater,0.9268515487344414,1
revisie ten behoeve derden,revisie ten behoeve van derden,0.9561046462738018,1
wilms tumor,metastase wilms tumor,0.928683664627674,1
hooggradig b-cel lymfoom met myc en bcl2 enof bcl6 translocatie,hooggradig b cel lymfoom met myc en bcl2 en of bcl6 translocatie,0.945124443946175,1
erythrofagie,5q minus syndroom,0.0,1
encefalopathy,5q minus syndroom,0.0,1
interstitiele fibrose long,interstitiele fibrose van long,0.9253690876505076,1
mucineus cystadenoom van borderline maligniteit,mucineus cystadenoom borderline maligniteit,0.9454113057321418,1
gynaecomasthie,5q minus syndroom,0.0,1
fecaalstase,5q minus syndroom,0.0,1
acinic cel tumor,metastase acinic cel tumor,0.937013104232334,1
transpositie van grote vaten,transpositie grote vaten,0.9520667764653976,1
farynxslijmvlies,5q minus syndroom,0.0,1
enteriitis,5q minus syndroom,0.0,1
glomerulopatie,5q minus syndroom,0.0,1
erythroblastose,5q minus syndroom,0.0,1
farynx ,5q minus syndroom,0.0,1
erythrocyten,5q minus syndroom,0.0,1
marginale insertie van de navelstreng,marginale insertie van navelstreng,0.9256429368990616,1
non-hodgkinlymfoom.,hepatitis non a non b,0.9242126320536502,1
endoechografie,5q minus syndroom,0.0,1
endometriumcarcinoom,5q minus syndroom,0.0,1
vene mesenterica superior,arteria mesenterica superior,0.7300204016025329,1
status na inbrengen catheter,status na inbrengen van catheter,0.9588293057312768,1
hemorrhagische necrose,necrose,1.0,1
asbestosis,5q minus syndroom,0.0,1
hemorrhagische cystitis,cystitis,1.0,1
metastase kleincellig long carcinoom,long metastase kleincellig carcinoom,1.0,1
aterme,5q minus syndroom,0.0,1
metastase kiemceltumor,metastase m t i,1.0,1
vlok atrofie,atrofie,1.0,1
seborrhoisch eczeem,eczeem,1.0,1
10keer,5q minus syndroom,0.0,1
11keer,5q minus syndroom,0.0,1
metastase clearcelcarcinoom,metastase m t i,1.0,1
24maal,5q minus syndroom,0.0,1
26maal,5q minus syndroom,0.0,1
thorax wand,thorax,1.0,1
metastase planocellulaircarcinoom,metastase m t i,1.0,1
ewingsarcoom,5q minus syndroom,0.0,1
aorta bifurcatieprothese,aorta,1.0,1
aorta boog,aorta,1.0,1
5maal,5q minus syndroom,0.0,1
6keer,5q minus syndroom,0.0,1
9keer,5q minus syndroom,0.0,1
ml immunocytoma,ml,1.0,1
mitraal stenose,stenose,1.0,1
mineralisatie stoornis,l h stoornis,1.0,1
haemosiderine pigment,pigment,1.0,1
adenomyosis ,5q minus syndroom,0.0,1
adenomyosis.,5q minus syndroom,0.0,1
hart fibrillatie,hart,1.0,1
adultrespiratorydistresssyndrome,5q minus syndroom,0.0,1
arthrose.,5q minus syndroom,0.0,1
hemorrhagisch oedeem,oedeem,1.0,1
midden oor,oor,1.0,1
ml immunocytoom lymphoplasmocytair,ml immunocytoom,1.0,1
exantheem,5q minus syndroom,0.0,1
revisie van ten behoeve van derden,revisie ten behoeve van derden,0.9682902598025566,1
excisiebiopt ,5q minus syndroom,0.0,1
extrahepatischegalgang,5q minus syndroom,0.0,1
ml-bcll,ml,1.0,1
haemolytisch uremisch syndroom,n a m e syndroom,1.0,1
haemangioblastoom,5q minus syndroom,0.0,1
arteriolonefrosclerosis,5q minus syndroom,0.0,1
naevus nevocellularis,naevus,1.0,1
angiosarcoma,5q minus syndroom,0.0,1
anafylactic shock,shock,1.0,1
myelomonocyten leukemie,leukemie,1.0,1
haemorragische gastritis,gastritis,1.0,1
anthracosis,5q minus syndroom,0.0,1
antistolling,5q minus syndroom,0.0,1
antracosis,5q minus syndroom,0.0,1
haemorragische pneumonie,pneumonie,1.0,1
gliosarcoma,5q minus syndroom,0.0,1
multinodulair struma,struma,1.0,1
arhtrose,5q minus syndroom,0.0,1
angio-sarcoom,sarcoom,1.0,1
mukeuze cyste,cyste,1.0,1
aneurysmadissecans,5q minus syndroom,0.0,1
arteriolosclerose.,5q minus syndroom,0.0,1
arterioveneushemangioom,5q minus syndroom,0.0,1
angio dysplasie,dysplasie,1.0,1
artheriolosclerose,5q minus syndroom,0.0,1
haemorrhagisch oedeem,oedeem,1.0,1
de subarachnoidale bloeding,subarachnoidale bloeding,0.8938427500012806,1
reusceltumor van weke delen,reusceltumor van de weke delen,0.9166373207641394,1
chronische en actieve ontsteking,actieve chronische ontsteking,0.8469513097420327,1
thymuscarcinoom,5q minus syndroom,0.0,1
thrombocythaemie,5q minus syndroom,0.0,1
pseudolymphoma,5q minus syndroom,0.0,1
supra claviculair,5q minus syndroom,0.0,1
superficial spreading maligne melanoom in situ,superficial spreading maligne melanoom,0.853647123034305,1
praeauriculair,5q minus syndroom,0.0,1
morbus paget van de vulva,morbus paget vulva,0.8525936597381258,1
atheroom cyste,atheroom,0.8507826422204168,1
thrombocytemie,5q minus syndroom,0.0,1
pseudoarthrosis,5q minus syndroom,0.0,1
pre-auriculair ,5q minus syndroom,0.0,1
angio-immunoblastair tcellymfoom,immunoblastair lymfoom,0.8501979051707326,1
pseudoarthrose,5q minus syndroom,0.0,1
thrombo-embolieen,5q minus syndroom,0.0,1
organiserende trombus,organiserende ontsteking,0.8490342518055838,1
thrombocytose,5q minus syndroom,0.0,1
spermatogeneserijpingsstoornis,5q minus syndroom,0.0,1
thrombocytosis,5q minus syndroom,0.0,1
metastase endometrium stromasarcoom,metastase stromasarcoom,0.859611393761168,1
metastase endometrium stromacelsarcoom,metastase stromacelsarcoom,0.8647682703737962,1
aorta abdominale aneurysma,abdominale aorta,0.8599997432778512,1
diaphragma,5q minus syndroom,0.0,1
diamacro,5q minus syndroom,0.0,1
diagnoseonzeker,5q minus syndroom,0.0,1
depressie,5q minus syndroom,0.0,1
darmen,5q minus syndroom,0.0,1
cirrhose door alcoholmisbruik,cirrose door alcoholmisbruik,0.8539544356302136,1
perifeer tcel lymfoom,perifeer t cel lymfoom,0.8580027588847425,1
cylindroma,5q minus syndroom,0.0,1
kleincellig anaplastisch bronchus carcinoom,bronchus kleincellig carcinoom,0.8574423574929984,1
pemfigus,5q minus syndroom,0.0,1
rontgen localisatie,localisatie tumor,0.8564242333440262,1
pseudomelanose,5q minus syndroom,0.0,1
lobulair carcinomainsitu,lobulair carcinoom,0.8489092974718296,1
syfilis,5q minus syndroom,0.0,1
divertikulitis,5q minus syndroom,0.0,1
mestcel hyperplasie,mestcel,0.8441524925664934,1
trisomie21,5q minus syndroom,0.0,1
pulmonalehypertensie,5q minus syndroom,0.0,1
plasmacel hyperplasie,plasmacel,0.8385785507598501,1
pneumokokken,5q minus syndroom,0.0,1
macronodulaire levercirrhose,macronodulaire hyperplasie,0.8385785507598501,1
urotheel celcarcinoom,5q minus syndroom,0.0,1
trombosis,5q minus syndroom,0.0,1
pneunomie,5q minus syndroom,0.0,1
poikilocytose,5q minus syndroom,0.0,1
poliepectomie,5q minus syndroom,0.0,1
trombus.,5q minus syndroom,0.0,1
retropharyngeaal,5q minus syndroom,0.0,1
bronchus carcinoom,bronchus,0.8373814887588413,1
de temporaalkwab,temporaalkwab,0.8368837916680373,1
prolymfocyten leukemie,prolymfocyten,0.8362267624445875,1
primaire biliaire levercirrhose,primaire biliaire cirrose,0.8395105911173761,1
diffuus grootcelig b-cel lymfoom,diffuus grootcellig b cel lymfoom,0.840430987885649,1
enteropathie-geassocieerd t-cellymfoom,enteropathie geassocieerd t cel lymfoom,0.8407446639976883,1
subependymoma,5q minus syndroom,0.0,1
schildwachtklierprocedure ,5q minus syndroom,0.0,1
adenocarcinoom in situ.,sereus adenocarcinoom in situ,0.8435557394998647,1
verdacht voormaligniteit,verdacht maligne,0.8426618775552472,1
pleva,5q minus syndroom,0.0,1
spongiosis,5q minus syndroom,0.0,1
subcutisbuik,5q minus syndroom,0.0,1
spoelcellipoom.,5q minus syndroom,0.0,1
uretrocele,5q minus syndroom,0.0,1
trichofolliculoma,5q minus syndroom,0.0,1
neurogeen,neurogeen sarcoom,0.8421669003678409,1
chronische neutrofiele leukaemie,chronische neutrofiele leukemie,0.8420083217602491,1
pml,5q minus syndroom,0.0,1
purulentebronchopneumonie,5q minus syndroom,0.0,1
doodsoorzaak. long,doodsoorzaak,0.8408042554269789,1
discusprolaps,5q minus syndroom,0.0,1
cryptococcosis,5q minus syndroom,0.0,1
bloeding in de lichaamsholte,bloeding in lichaamsholte,0.9144966533130608,1
colontransversum,5q minus syndroom,0.0,1
maligne lymfoom immunoblastair,immunoblastair lymfoom,0.9008543491692576,1
feces,5q minus syndroom,0.0,1
gastrojejunaal,5q minus syndroom,0.0,1
hpv hoogrisico type negatief,hpv negatief,0.9000223698784443,1
eilandjesceltumor,5q minus syndroom,0.0,1
maligne rhabdoid tumor,rhabdoid tumor,0.8989684104787274,1
m. rectus abdominis,musculus rectus abdominis,0.8984978505044452,1
localisatie van tumor,localisatie tumor,0.8941314389958581,1
progesteronreceptorbepaling negatief ,a n f negatief,1.0,1
a. iliaca externa,arteria iliaca externa,0.8932458863355859,1
coronairlijden,5q minus syndroom,0.0,1
corbovinum,5q minus syndroom,0.0,1
leydigcel tumor,leydigcel,0.892179216320412,1
conuscervix,5q minus syndroom,0.0,1
consultintern,5q minus syndroom,0.0,1
fibrolipoma,5q minus syndroom,0.0,1
fibrothecoma,5q minus syndroom,0.0,1
middenkwab van long,long middenkwab,0.9027854849387044,1
felty syndroom,syndroom van felty,0.9101958658875602,1
gemelliplacenta,5q minus syndroom,0.0,1
geentumor,5q minus syndroom,0.0,1
geenafwijkingen,5q minus syndroom,0.0,1
geboortetrauma,5q minus syndroom,0.0,1
metastase sereus papillair oppervlakte papilloom borderline maligniteit,sereus oppervlakte papilloom borderline maligniteit,0.911903769900326,1
gd,5q minus syndroom,0.0,1
galstasis,5q minus syndroom,0.0,1
follikelcentrumlymfoom graad1-2.,5q minus syndroom,0.0,1
galactocele,5q minus syndroom,0.0,1
ga.,5q minus syndroom,0.0,1
revisie tbv van derden,revisie t b v derden,0.9075868902024924,1
fungusinfectie,5q minus syndroom,0.0,1
gastrointestinale stroma cel tumor,gastrointestinale stroma tumor,0.9065071440906358,1
ramus descendens a.coronaria,arteria coronaria ramus descendens,0.9050837623209866,1
geen  afwijkingen,mamma geen afwijkingen,0.8909895337487386,1
transpositie van de grote vaten,transpositie grote vaten,0.8897248183024786,1
chronische venostase,venostase,0.8653506621354082,1
b-cel cll small lymphocytic lymphoma,b cell cll small lymphocytic lymphoma,0.8884479810576811,1
chondrocalcinosis,5q minus syndroom,0.0,1
maligne lymfoom lymfoblastair,b lymfoblastair lymfoom,0.8766636821754004,1
cryptokokken,5q minus syndroom,0.0,1
eaa,5q minus syndroom,0.0,1
dyshematopoiese,5q minus syndroom,0.0,1
angio-immunoblastair t-cel lymfoom,immunoblastair lymfoom,0.8759903008850229,1
dysfunktie,5q minus syndroom,0.0,1
pecoom,maligne pecoom,0.8746981937357982,1
maligne lymfoom lymfocytair,lymfocytair lymfoom,0.8744089657814489,1
dunnedarm ,5q minus syndroom,0.0,1
lichenoide keratosis.,lichenoide keratosis benigne,0.870253540847931,1
ductaalcarcinoom.,5q minus syndroom,0.0,1
arteriolosclerotische nefrosclerose,maligne nefrosclerose,0.8699691134785403,1
ductaalcarcinoma,5q minus syndroom,0.0,1
nefrosclerose.,maligne nefrosclerose,0.8699691134785403,1
clearcellcarcinoom,5q minus syndroom,0.0,1
fibreuze papel van de neus,fibreuze papel neus,0.8770220386040997,1
chorangiomatosis,5q minus syndroom,0.0,1
b-cell cll small lymfocytic lymphoma,b cell cll small lymphocytic lymphoma,0.8853215342389009,1
a mesenterica superior,arteria mesenterica superior,0.8878557598925682,1
cristabeenmerg ,5q minus syndroom,0.0,1
ramus circum flexus linker arteria coronaria,ramus descendens linker arteria coronaria,0.887037830513157,1
clearcellacanthoom,5q minus syndroom,0.0,1
clearcelcarcinoom,5q minus syndroom,0.0,1
papillair urotheelcelcarcinoom in situ,urotheelcelcarcinoom in situ,0.8863428602500222,1
cirrhose.,5q minus syndroom,0.0,1
chordoma,5q minus syndroom,0.0,1
cirrhose ,5q minus syndroom,0.0,1
diffuus grootcellig bcel lymfoom,diffuus grootcellig b cel lymfoom,0.8836924429684061,1
metastase muco-epidermoid carcinoom,metastase papillair epidermoid carcinoom,0.8827072949540908,1
erythroplasie van queyrat,queyrat,0.8808665801199843,1
non hodgkin lymphoom,non hodgkin lymfoom,0.8782860792603839,1
choriocarcinoma,5q minus syndroom,0.0,1
agranulocytosis,5q minus syndroom,0.0,1
bijbevinding,5q minus syndroom,0.0,1
heldercelligniercel carcinoom,carcinoom,1.0,1
chron ontsteking,ontsteking,1.0,1
holoprosencephalie.,5q minus syndroom,0.0,1
cardia maag slijmvlies,slijmvlies cardia maag,1.0,1
katheter urine,urine,1.0,1
histoplasmosis,5q minus syndroom,0.0,1
hiluslymfklier,5q minus syndroom,0.0,1
hilusceltumor,5q minus syndroom,0.0,1
hidrocystoma,5q minus syndroom,0.0,1
herzfehlercellen,5q minus syndroom,0.0,1
kin-2,kin,1.0,1
herseninfarct,5q minus syndroom,0.0,1
kin-3,kin,1.0,1
her2neunegatief,5q minus syndroom,0.0,1
knie holte,knie,1.0,1
hepatitisb,5q minus syndroom,0.0,1
rectum slijmvlies,slijmvlies rectum,1.0,1
huidvulva,5q minus syndroom,0.0,1
hurthle celcarcinoom,5q minus syndroom,0.0,1
hus,5q minus syndroom,0.0,1
leukoencephalopathie,5q minus syndroom,0.0,1
maligne lymfoma,maligne,1.0,1
auto-immuunproces,auto,1.0,1
haematopoese,5q minus syndroom,0.0,1
hoefijzer nier,nier,1.0,1
haemangiomatosis,5q minus syndroom,0.0,1
lymphklier rectum,rectum,1.0,1
hemochromatosis,5q minus syndroom,0.0,1
reservecel hyperplasie,hyperplasie,1.0,1
lymfklier paraoesophageaal,lymfklier,1.0,1
urotheelcelcarcinoom graad3,urotheelcelcarcinoom,1.0,1
ischaemische infarct,infarct,1.0,1
hydronefrosis,5q minus syndroom,0.0,1
catarrhale ontsteking,ontsteking,1.0,1
hydrocefalie,5q minus syndroom,0.0,1
hemorrhoid,5q minus syndroom,0.0,1
histiocytosis x,5q minus syndroom,0.0,1
papillomavirus,5q minus syndroom,0.0,1
haemangiofibroma,5q minus syndroom,0.0,1
nietkleincelligcarcinoom,5q minus syndroom,0.0,1
nierlinks,5q minus syndroom,0.0,1
neurotheceoom,5q minus syndroom,0.0,1
neuroborreliosis,5q minus syndroom,0.0,1
neurinoma,5q minus syndroom,0.0,1
lymfeklier hals,hals,1.0,1
nekrose,5q minus syndroom,0.0,1
onderkwablong,5q minus syndroom,0.0,1
ontstekingen,5q minus syndroom,0.0,1
openbiopt,5q minus syndroom,0.0,1
lymfeklier mediastinum,mediastinum,1.0,1
lymfeklier rectum,rectum,1.0,1
pathol-nummer = s05-1,5q minus syndroom,0.0,1
parapemfigus,5q minus syndroom,0.0,1
if epidermaal basaalmembraan,i f epidermaal basaalmembraan,1.0,1
niets ingevoerd,5q minus syndroom,0.0,1
nonhodgkinlymfoom,5q minus syndroom,0.0,1
thrombotische microangiopathie,microangiopathie,1.0,1
oestrogeenreceptorbepalingpositief,5q minus syndroom,0.0,1
leversteatosis,5q minus syndroom,0.0,1
cholesterol granuloom,granuloom,1.0,1
oncocytose,5q minus syndroom,0.0,1
ip-reactie,i p reactie,1.0,1
retro peritoneaal,peritoneaal,1.0,1
oligoastrocytoma,5q minus syndroom,0.0,1
cholaemische nefrose,nefrose,1.0,1
bijschildklier rechtsonder,bijschildklier,1.0,1
cheilognatho palatoschisis,palatoschisis,1.0,1
oesophagusslijm,5q minus syndroom,0.0,1
oesophaguscarcinoom,5q minus syndroom,0.0,1
cervix slijmvlies,slijmvlies cervix,1.0,1
ochronosis,5q minus syndroom,0.0,1
obstructieileus,5q minus syndroom,0.0,1
haemofilie,5q minus syndroom,0.0,1
maligne brenner tumor,maligne tumor,1.0,1
haemolytische anaemie,5q minus syndroom,0.0,1
hematothorax.,5q minus syndroom,0.0,1
immunocytoma,5q minus syndroom,0.0,1
ilven,5q minus syndroom,0.0,1
ifl,5q minus syndroom,0.0,1
hypophyse,5q minus syndroom,0.0,1
m.pick,pick,1.0,1
m.hodgkin,hodgkin,1.0,1
iuvd,5q minus syndroom,0.0,1
junctionnaevus,5q minus syndroom,0.0,1
haemorrhagische diathese,diathese,1.0,1
leukencephalopathie,5q minus syndroom,0.0,1
m. grover,grover,1.0,1
rheumatoide nodus,nodus,1.0,1
leucokeratose,5q minus syndroom,0.0,1
leucocytose,5q minus syndroom,0.0,1
leucencefalopathie,5q minus syndroom,0.0,1
incisiebiopsie,5q minus syndroom,0.0,1
sigmoid slijmvlies,slijmvlies sigmoid,1.0000000000000002,1
mantel cel lymfoom,b cel lymfoom,1.0000000000000002,1
intrahepatischegalgang,5q minus syndroom,0.0,1
sarcoom metastase,metastase sarcoom,1.0000000000000002,1
thrombotische trombocytopenische purpura,trombocytopenische purpura,1.0000000000000002,1
adeno carcinoma in situ,carcinoma in situ,1.0000000000000002,1
m. kimmelstiel-wilson,kimmelstiel wilson,1.0000000000000002,1
bijnierschors adenoom,adenoom bijnierschors,1.0000000000000002,1
intramucosaalcarcinoom,5q minus syndroom,0.0,1
intraductcarcinoom,5q minus syndroom,0.0,1
infardt,5q minus syndroom,0.0,1
folliculair lymfoom graad 12,folliculair lymfoom graad 3,1.0000000000000002,1
intraabdominaal,5q minus syndroom,0.0,1
insertio velamentosa navelstreng,navelstreng insertio velamentosa,1.0000000000000002,1
colon slijmvlies,slijmvlies colon,1.0000000000000002,1
insektebeet,5q minus syndroom,0.0,1
diffuusgrootcellig b-cel lymfoom,b cel lymfoom,1.0000000000000002,1
leucemie,5q minus syndroom,0.0,1
vaat anomalie,anomalie,1.0,1
leopardsyndroom,5q minus syndroom,0.0,1
hamarthoom,5q minus syndroom,0.0,1
cute ontsteking,ontsteking,1.0,1
aterosclerotisch aneurysma,aneurysma,1.0,1
maligne phyllodestumor,maligne,1.0,1
heldercelligniercelcarcinoom,5q minus syndroom,0.0,1
hartinfarkt,5q minus syndroom,0.0,1
hartfalen,5q minus syndroom,0.0,1
atero sclerose,sclerose,1.0,1
hypertermie,5q minus syndroom,0.0,1
mega-ureter,ureter,1.0,1
prolymfocyten leucaemie,prolymfocyten,1.0,1
her 2 neu negatief,a n f negatief,1.0,1
haemorroid,5q minus syndroom,0.0,1
metanephrisch adenoom,adenoom,1.0,1
heup kop,heup,1.0,1
hyperemisch,5q minus syndroom,0.0,1
. oesophagus,5q minus syndroom,0.0,1
m crohn,crohn,1.0,1
klepinsufficientie,5q minus syndroom,0.0,1
lactasedeficientie,5q minus syndroom,0.0,1
l-sil,5q minus syndroom,0.0,1
m hodgkin,hodgkin,1.0,1
krabeffekt,5q minus syndroom,0.0,1
koprostase,5q minus syndroom,0.0,1
m kahler,kahler,1.0,1
contusie haarden,contusie,1.0,1
athero sclerose,sclerose,1.0,1
m sjogren,sjogren,1.0,1
keratoacantoma,5q minus syndroom,0.0,1
vena cava superiorsyndroom,vena cava,1.0,1
hyperplasie erythropoese,hyperplasie,1.0,1
mammasparende operatie,operatie,1.0,1
katheterurine,5q minus syndroom,0.0,1
parafaryngeaal,5q minus syndroom,0.0,1
papillairschildkliercarcinoom,5q minus syndroom,0.0,1
metastase urotheelcelcarcinoom graad3,metastase urotheelcelcarcinoom,1.0,1
t - prolymfocyten leukemie,prolymfocyten,0.8362267624445875,1
streptokokken infectie,infectie,1.0,1
10 maal,maal,1.0,1
barrettoesophagitis,5q minus syndroom,0.0,1
peritoneaal holte,peritoneaal,1.0,1
b-cellymfoom.,5q minus syndroom,0.0,1
5 maal,maal,1.0,1
wartin tumor,tumor,1.0,1
axonen,5q minus syndroom,0.0,1
overgevoeligheids reactie,i p reactie,1.0,1
oxyphiel adenoom,adenoom,1.0,1
autoimmuunhepatitis,5q minus syndroom,0.0,1
atriumhart,5q minus syndroom,0.0,1
atherosklerose,5q minus syndroom,0.0,1
bethesda3,5q minus syndroom,0.0,1
bethesda4,5q minus syndroom,0.0,1
11 maal,maal,1.0,1
erythroide hypoplasie,hypoplasie,1.0,1
pdl 1 positief,a n f positief,1.0,1
betesda 3,5q minus syndroom,0.0,1
encephalo meningitis,meningitis,1.0,1
extrahepathische galgang,galgang,1.0,1
mucoepidermoidcarcinoom,5q minus syndroom,0.0,1
haemangioendothelioma,5q minus syndroom,0.0,1
haemangio-endothelioom,5q minus syndroom,0.0,1
23 maal,maal,1.0,1
22 maal,maal,1.0,1
pd l1 positief,a n f positief,1.0,1
beenmergsternum,5q minus syndroom,0.0,1
beenmergcrista,5q minus syndroom,0.0,1
2 - maal,maal,1.0,1
follikulair carcinoom,carcinoom,1.0,1
basilaristhrombose,5q minus syndroom,0.0,1
basalecellencarcinoom,5q minus syndroom,0.0,1
bethesda5,5q minus syndroom,0.0,1
panelbeoordeling concordant,concordant,1.0,1
papillaircarcinoom,5q minus syndroom,0.0,1
sub acute ontsteking,acute ontsteking,1.0,1
bronchoalveolaircelcarcinoom,5q minus syndroom,0.0,1
8 maal,maal,1.0,1
bronchioalveolairelavage,5q minus syndroom,0.0,1
alfa-1-antitrypsinedeficientie,alfa,1.0,1
bovenkwablong,5q minus syndroom,0.0,1
synovio sarcoom,sarcoom,1.0,1
borderlinetumor,5q minus syndroom,0.0,1
sikkel cel,b cel,1.0,1
boeding,5q minus syndroom,0.0,1
carcinoominsitu,5q minus syndroom,0.0,1
atheriosclerose,5q minus syndroom,0.0,1
athelectase,5q minus syndroom,0.0,1
metastase sereuscystadenocarcinoom,metastase m t i,1.0,1
seborrhoische keratose.,keratose,1.0,1
metastase urotheel celcarcinoom,metastase m t i,1.0,1
bronchoalveolairelavage,5q minus syndroom,0.0,1
struma nodosum colloides,struma colloides nodosum,1.0,1
by-pass,5q minus syndroom,0.0,1
castnefropathie,5q minus syndroom,0.0,1
cholecystolitiasis,5q minus syndroom,0.0,1
fibrine trombus,fibrine,1.0,1
cheilognathopalatoschisis.,5q minus syndroom,0.0,1
cheilognathopalatoschisis,5q minus syndroom,0.0,1
caudatum,5q minus syndroom,0.0,1
casus vervolgen,5q minus syndroom,0.0,1
staphylococcen infectie,infectie,1.0,1
by-pass',5q minus syndroom,0.0,1
cardiomyopatie,5q minus syndroom,0.0,1
cardiamaag,5q minus syndroom,0.0,1
cardiacarrest,5q minus syndroom,0.0,1
extrauterine graviditeit,graviditeit,1.0,1
carcinosarcoma,5q minus syndroom,0.0,1
carcinoidtumor,5q minus syndroom,0.0,1
oesophagotracheale fistel,fistel,1.0,1
syndroom',n a m e syndroom,1.0,1
metrorrhagie,5q minus syndroom,0.0,1
glomerulo nefritis,l e nefritis,1.0,1
radiculair cyste,cyste,1.0,1
clearcel carcinoom,carcinoom,1.0,1
nefropatie,5q minus syndroom,0.0,1
ileocoecaal hoek,ileocoecaal,1.0,1
navelstrengafwijkingen,5q minus syndroom,0.0,1
meningocele,5q minus syndroom,0.0,1
revisiee xtern concordant,concordant,1.0,1
matigedysplasie,5q minus syndroom,0.0,1
mastopatie,5q minus syndroom,0.0,1
mammareduktie,5q minus syndroom,0.0,1
erythroblasten leukemie,leukemie,1.0,1
metastase adenocarcinoom8mamma,metastase m t i,1.0,1
ontstekings poliep,poliep,1.0,1
lymfoepithelioma,5q minus syndroom,0.0,1
oligo hydramnion,hydramnion,1.0,1
opticusatrofie,5q minus syndroom,0.0,1
leukocytoclastische vasculitis.,vasculitis,1.0,1
osilium,5q minus syndroom,0.0,1
pancraeas,5q minus syndroom,0.0,1
lymfklier oesophagus,lymfklier,1.0,1
cytomegalievirus infectie,infectie,1.0,1
lymfklieren paraaortaal,lymfklieren,1.0,1
bijt fibroom,fibroom,1.0,1
nefrosclerosis,5q minus syndroom,0.0,1
pankreas,5q minus syndroom,0.0,1
pancoasttumor,5q minus syndroom,0.0,1
osteoarthritis,5q minus syndroom,0.0,1
leukemoide reactie,i p reactie,1.0,1
overgangs epitheelcarcinoom,5q minus syndroom,0.0,1
broncho-pneumonie,pneumonie,1.0,1
osteopetrosis,5q minus syndroom,0.0,1
osteochondrosis,5q minus syndroom,0.0,1
broncho pneumonie,pneumonie,1.0,1
lymfeklieromentum,5q minus syndroom,0.0,1
oligo-astrocytoom,astrocytoom,1.0,1
operatie veranderingen,operatie,1.0,1
metastase carcinosarcoma,metastase m t i,1.0,1
myoepithelioma,5q minus syndroom,0.0,1
myocardiopathie,5q minus syndroom,0.0,1
myelolipoma,5q minus syndroom,0.0,1
neus slijmvlies,slijmvlies neus,1.0,1
neus vleugel,neus,1.0,1
dunnelaag cytologie,cytologie,1.0,1
